ZONA;DISTRITO;PROVINCIA;CANTON;PARROQUIA;TIPO_EDUCACION;AMIE;LONGITUD;LATITUD;INSTITUCION;SOSTENIMIENTO;JURISDICCIÓN;RÉGIMEN;ZONA INEC;NIVEL DE EDUCACIÓN;Nro, de niños y niños de 3 y 4 años (AMIE 23-24);AUX_AÑO DE DOTACIÓN;AUX_T. IE;MD_AÑO DE DOTACIÓN;MD_PARALELOS;MD_MONTO USD$;M_AÑO DE DOTACIÓN;M_TIPO DE AMBIENTE;M_MONTO USD$;JE_AÑO DE DOTACIÓN;JE_CANTIDAD;JE_MONTO USD$;Aux_IE_Material
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902056;-79.9172165884;-2.24202918253;ESCUELA DE EDUCACION BASICA FISCAL HEROES DEL CENEPA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902067;-79.891805035;-2.21410041832;ESCUELA DE EDUCACION BASICA FISCAL ANTONIO JOSE DE SUCRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;44;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902076;-79.9268761679;-2.24224103686;ESCUELA DE EDUCACION BASICA FISCAL ECUADOR ANTARTICO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;120;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902083;-79.8784816353;-2.27268124219;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL RIO PUTUMAYO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902086;-79.9102252902;-2.22696885159;CENTRO DE EDUCACION INICIAL FISCAL FRANCISCO GRANIZO RIBADENEIRA;FISCAL;Intercultural;COSTA;Urbana;Inicial;209;2026;1;2026;8;23346.08;2026;8;12224.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902134;-79.9493786497;-2.04814230574;UNIDAD EDUCATIVA FISCAL ALEJO LASCANO BAHAMONDE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;25;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902183;-79.8760605367;-2.27127441417;ESCUELA DE EDUCACION BASICA FISCAL LUIS VARGAS TORRES;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902207;-79.9144963162;-2.24315613111;ESCUELA DE EDUCACION BASICA FISCAL PROVINCIA DE EL ORO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;85;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902254;-79.9027002909;-2.23496127739;ESCUELA DE EDUCACION BASICA FISCAL JOSE SALCEDO DELGADO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;106;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902295;-79.891822554;-2.2714757966;ESCUELA DE EDUCACION BASICA FISCAL BLANCA GOETTA DE ORDOÃ‘EZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;78;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902325;-79.8879402423;-2.28516952321;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL DR CARLOS ORTIZ MACÃAS;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;55;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902352;-79.8889555642;-2.23965868912;ESCUELA DE EDUCACION BASICA FISCAL MERCEDES GONZALEZ DE MOSCOSO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;25;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902360;-79.892757227;-2.24051601861;ESCUELA DE EDUCACION BASICA COMPLETA FISCAL JOSE HERBOSO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;105;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902363;-79.888575481;-2.21952011248;ESCUELA DE EDUCACION BASICA FISCAL FRANCISCO FALQUEZ AMPUERO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;38;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902364;-79.8858712919;-2.25184608342;ESCUELA DE EDUCACION BASICA FISCAL CLARA WITHER FERRETTI;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;201;2026;1;2026;8;23346.08;2026;8;12224.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902378;-79.8737553236;-2.25627060289;"UNIDAD EDUCATIVA FISCAL ""DRA. MARIA LUISA MARISCAL DE GUEVARA""";FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;55;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902401;-79.877102146;-2.26711433177;ESCUELA DE EDUCACION BASICA FISCAL CIUDAD DE MACHALA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902423;-79.8944075576;-2.2637105237;ESCUELA DE EDUCACION BASICA FISCAL FLORA SALAZAR DE LOOR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902443;-79.9192753604;-2.23212166325;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL DRA BERTHA VALVERDE DE DUARTE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902449;-79.8757877589;-2.27819033113;ESCUELA DE EDUCACION BASICA FISCAL ALFREDO BARANDEARAN SAMANIEGO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902451;-79.8850273674;-2.28231657861;UNIDAD EDUCATIVA FISCAL CIUDAD DE RIOBAMBA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;108;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902453;-79.9204632037;-2.23838433223;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL LUIS FELIPE HERNANDEZ TELLO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;49;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;908;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902463;-79.9818396456;-2.11505613887;UNIDAD EDUCATIVA FISCAL MIGUEL DONOSO PAREJA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;217;2026;1;2026;8;23346.08;2026;8;12224.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902480;-79.8823741861;-2.25521670914;ESCUELA DE EDUCACION BASICA FISCAL HEROES DE PAQUISHA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;188;2026;1;2026;8;23346.08;2026;8;12224.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902488;-79.9005578774;-2.25266741355;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL CIUDAD DE CUENCA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902503;-79.8780193177;-2.25988105374;ESCUELA DE EDUCACION BASICA FISCAL GUILLERMO SOTO ZATIZABAL;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;103;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902510;-79.8972479028;-2.21958091481;ESCUELA DE EDUCACION BASICA FISCAL DR  MODESTO  CHAVEZ  FRANCO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;38;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902526;-79.8975112384;-2.25705397127;UNIDAD EDUCATIVA FISCAL JAIME ROLDOS AGUILERA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;120;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
8;902;GUAYAS;GUAYAQUIL;XIMENA;Ordinario;902617;-79.920428919;-2.23595955312;UNIDAD EDUCATIVA FISCAL LUIS PAUTA RODRÃGUEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;121;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;909;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902636;-80.0812955657;-2.21725459984;ESCUELA DE EDUCACION BASICA LIBERTADOR BOLIVAR;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;100;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;909;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902639;-80.0252178037;-2.19203321644;UNIDAD EDUCATIVA FISCAL PUERTO HONDO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;909;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902649;-80.0534375191;-2.19077097141;ESCUELA DE EDUCACION BASICA FISCAL NUEVA ESPERANZA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;49;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;909;GUAYAS;GUAYAQUIL;TARQUI;Ordinario;902660;-80.0704038385;-2.20675894441;UNIDAD EDUCATIVA LUIS ENRIQUE MORALES ALFARO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902713;-79.9825051822;-2.04004441657;ESCUELA DE EDUCACION BASICA FISCAL EFREN AVILES PINO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;15;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902719;-79.9314663454;-2.06971685312;UNIDAD EDUCATIVA FISCAL ALFREDO PORTALUPPI VELÃSQUEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;56;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902759;-79.9424688674;-2.0451022855;UNIDAD EDUCATIVA FISCAL VICENTE DE PIEDRAHITA CARBO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;56;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902764;-79.9511562339;-2.02480563079;UNIDAD EDUCATIVA FISCAL MODESTO WOLF PASAGUAY;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;26;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902770;-79.9132438104;-2.09279780306;CENTRO DE EDUCACION INICIAL CESAR ANDRADE CORDERO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;151;2026;1;2026;6;17509.56;2026;6;9168.00;2026;1;5748.00;ML_Mo_JE
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902775;-79.9331330595;-2.07313442207;UNIDAD EDUCATIVA FISCAL CARLOS JULIO AROSEMENA TOLA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;56;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;907;GUAYAS;GUAYAQUIL;PASCUALES;Ordinario;902782;-79.9340258969;-2.07067208478;ESCUELA DE EDUCACION BASICA FISCAL ISIDRO AYORA CUEVA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;100;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902815;-80.0044637236;-2.57925401806;UNIDAD EDUCATIVA  FISCAL 24 DE SEPTIEMBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;36;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902816;-80.1371837993;-2.82565349634;UNIDAD EDUCATIVA FISCAL â€œJUAN LEÃ“N MERAâ€;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;39;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902826;-79.9080921316;-2.73980964467;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL NICOLAS AUGUSTO GONZALEZ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;49;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902827;-79.9115755851;-2.73630852518;ESCUELA DE EDUCACIÃ“N BÃSICA FISCAL CACIQUE TUMBALA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;53;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;901;GUAYAS;GUAYAQUIL;PUNA;Ordinario;902830;-80.1394569785;-2.94773839032;UNIDAD EDUCATIVA FISCAL AMÃ‰RICA;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;32;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
8;905;GUAYAS;GUAYAQUIL;TENGUEL;Ordinario;902842;-79.7873366436;-2.99215562751;UNIDAD EDUCATIVA TENGUEL SARAGURO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;157;2026;1;2026;8;23346.08;2026;8;12224.00;;;-;ML_Mo
8;905;GUAYAS;GUAYAQUIL;TENGUEL;Ordinario;902844;-79.7891826155;-2.99618462028;MARIA MONTESSORI;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;911;GUAYAS;ALFREDO BAQUERIZO MORENO;ALFREDO BAQUERIZO MORENO (JUJAN);Ordinario;902852;-79.5538868076;-1.89426435921;UNIDAD EDUCATIVA TEODORO WOLF;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;55;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;911;GUAYAS;ALFREDO BAQUERIZO MORENO;ALFREDO BAQUERIZO MORENO (JUJAN);Ordinario;902876;-79.5911526196;-1.95132963727;UNIDAD EDUCATIVA CINCO DE JUNIO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;32;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;912;GUAYAS;BALAO;BALAO;Ordinario;902891;-79.8115714385;-2.90522634347;UNIDAD EDUCATIVA SABINO EIPACIO ROSALES PANCHANA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB/Bachillerato;134;2026;1;2026;5;14591.30;2026;5;7640.00;;;-;ML_Mo
5;912;GUAYAS;BALAO;BALAO;Ordinario;902892;-79.7083048823;-2.90527523902;ESCUELA DE EDUCACIÃ“N BASICA DOCE DE OCTUBRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;105;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;912;GUAYAS;BALAO;BALAO;Ordinario;902910;-79.7674933051;-2.91868304174;ESCUELA DE EDUCACION BASICA JOAQUIN GALLEGOS LARA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;62;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;902950;-79.8977740177;-1.36873673621;ESCUELA DE EDUCACION BASICA CLEMENTINA TRIVIÃ‘O DE UNDA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;902967;-79.9059326858;-1.37337184475;ESCUELA DE EDUCACION BASICA DIECINUEVE DE MAYO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;57;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903017;-79.9086680025;-1.36659794026;ESPERANZA CAPUTI OLVERA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;65;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903030;-79.9026409336;-1.35856268953;ESCUELA DE EDUCACIÃ“N BÃSICA SINALOA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;74;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903053;-79.9035999093;-1.3645332215;ESCUELA DE EDUCACION BASICA PABLO NIVELA CARRIEL;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;95;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903070;-79.9021253075;-1.36592556583;ESCUELA DE EDUCACION BASICA VICTOR MANUEL RENDON;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;70;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;913;GUAYAS;BALZAR;BALZAR;Ordinario;903076;-79.7572708611;-1.18837106672;ESCUELA DE EDUCACION BASICA ELOY ALFARO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;913;GUAYAS;COLIMES;COLIMES;Ordinario;903098;-80.0420403785;-1.55339143128;ESCUELA DE EDUCACION BASICA RUMIÃ‘AHUI;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;16;2026;1;2026;1;2918.26;2026;1;1528.00;2026;1;5748.00;ML_Mo_JE
5;913;GUAYAS;COLIMES;COLIMES;Ordinario;903099;-79.9647912691;-1.59100322885;ESCUELA DE EDUCACION BASICA UNION Y PROGRESO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;42;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;913;GUAYAS;COLIMES;COLIMES;Ordinario;903124;-80.0127942756;-1.54644872917;ESCUELA DE EDUCACION BASICA EUGENIO ESPEJO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;43;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;913;GUAYAS;COLIMES;COLIMES;Ordinario;903159;-80.0111758194;-1.54752443239;ESCUELA DE EDUCACION BASICA MARIETA ESCOBAR GAVILANEZ;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;68;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;913;GUAYAS;COLIMES;SAN JACINTO;Ordinario;903174;-79.9978104048;-1.6208980805;UNIDAD EDUCATIVA SAN JACINTO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;52;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;LA AURORA (SATELITE);Ordinario;903198;-79.8820712642;-2.05410703383;ESCUELA DE EDUCACION BASICA MARINA GALLARDO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;75;2026;1;2026;3;8754.78;2026;3;4584.00;2026;1;5748.00;ML_Mo_JE
1;803;ESMERALDAS;ATACAMES;ATACAMES;Ordinario;801275;-79.855564916;0.867317776744;UNIDAD EDUCATIVA  ATACAMES;FISCAL;Intercultural;COSTA;Urbana;Inicial, EducaciÃ³n BÃ¡sica y Bachillerato;;2026;1;2026;4;11673.04;2026;4;6112.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;DAULE;Ordinario;903247;-79.9848690625;-1.86744398837;ESCUELA DE EDUCACION BASICA ELOY ALFARO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;103;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;DAULE;Ordinario;903252;-79.9782859368;-1.85599724863;ESCUELA DE EDUCACIÃ“N BÃSICA ETELVINA CARBO PLAZA;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;80;2026;1;2026;3;8754.78;2026;3;4584.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;DAULE;Ordinario;903253;-79.9798512584;-1.85414377323;ESCUELA DE EDUCACION BASICA DR JOSE MARIA CARBO AGUIRRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;24;2026;1;2026;1;2918.26;2026;1;1528.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;DAULE;Ordinario;903256;-79.9991772816;-1.84258525097;ESCUELA DE EDUCACIÃ“N BÃSICA LUIS MIGUEL VELASCO NAVARRO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;48;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;DAULE;Ordinario;903280;-79.9826020981;-1.85431723573;ESCUELA DE EDUCACIÃ“N BÃSICA 26 DE NOVIEMBRE;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;30;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;DAULE;Ordinario;903317;-79.9342975784;-1.88678964415;ESCUELA DE EDUCACIÃ“N BÃSICA JOSE JOAQUIN DE OLMEDO;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;47;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;JUAN BAUTISTA AGUIRRE (LOS TINTOS);Ordinario;903323;-79.8771225056;-1.87121334559;ESCUELA DE EDUCACION BASICA CINCO  DE MAYO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;51;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;LAUREL;Ordinario;903325;-79.8962102581;-1.83833597909;ESCUELA DE EDUCACION BASICA ENRIUR;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;13;2026;1;2026;1;2918.26;2026;1;1528.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;LAUREL;Ordinario;903361;-79.909801316;-1.78038031805;UNIDAD EDUCATIVA PLAN INTERNACIONAL;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;46;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;920;GUAYAS;SALITRE;JUNQUILLAL;Ordinario;903363;-79.9066367398;-1.78363375263;UNIDAD EDUCATIVA MATILDE HIDALGO DE PROCEL;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;55;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;LAUREL;Ordinario;903371;-79.9078479415;-1.78491098763;ESCUELA DE EDUCACIÃ“N BÃSICA PADRE JUAN DE VELASCO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;LIMONAL;Ordinario;903387;-80.0239580608;-1.80123216925;ESCUELA DE EDUCACION BASICA ISMAEL PÃ‰REZ PAZMIÃ‘O;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;35;2026;1;2026;2;5836.52;2026;2;3056.00;2026;1;5748.00;ML_Mo_JE
5;919;GUAYAS;DAULE;LIMONAL;Ordinario;903397;-80.0059110998;-1.79271020417;UNIDAD EDUCATIVA ROSA OLGA VILLACRES LOZANO;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB/Bachillerato;77;2026;1;2026;4;11673.04;2026;4;6112.00;;;-;ML_Mo
5;914;GUAYAS;LOMAS DE SARGENTILLO;LOMAS DE SARGENTILLO;Ordinario;903405;-80.0852477849;-1.87891555097;UNIDAD EDUCATIVA MANUELA CAÃ‘IZARES;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;133;2026;1;2026;5;14591.30;2026;5;7640.00;;;-;ML_Mo
5;914;GUAYAS;LOMAS DE SARGENTILLO;LOMAS DE SARGENTILLO;Ordinario;903407;-80.0919040144;-1.87246014695;ESCUELA DE EDUCACION BASICA CIUDAD DE AZOGUES;FISCAL;Intercultural;COSTA;Urbana;Inicial/EGB;55;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);Ordinario;903430;-79.9685503903;-1.96059650497;ESCUELA DE EDUCACION BASICA LUIS FELIPE BORJA ;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;18;2026;1;2026;1;2918.26;2026;1;1528.00;;;-;ML_Mo
5;919;GUAYAS;DAULE;LOS LOJAS (ENRIQUE BAQUERIZO MORENO);Ordinario;903432;-79.8699677955;-1.9919292063;ESCUELA DE EDUCACION BASICA 4 DE OCTUBRE;FISCAL;Intercultural;COSTA;Rural;Inicial/EGB;50;2026;1;2026;2;5836.52;2026;2;3056.00;;;-;ML_Mo
